seq	xt	in_code	name
0x166	0x0002fa04	1	"PLAYKEYS
0x16f	0x0002fa60	0	PLAYLOG
0x170	0x0002fe74	0	NEWLOG
0x176	0x00030288	1	REPLAY-MACRO
0x17c	0x000302c8	1	CON-PLAY-MACRO
0x183	0x00030318	1	CON-NEW-MACRO
0x189	0x00030368	1	START/STOP-MACRO
0x196	0x00030404	0	REPEATMACRODLG
0x198	0x0003046c	0	#REPEATING-MACRO
0x19d	0x0003047c	1	REPEAT-AMACRO
0x1b5	0x000305b8	0	PASTE-PTR
0x1b6	0x000305c8	0	PASTE-LEN
0x1b7	0x000305d8	0	PASTE-OFF
0x1b8	0x000305e8	0	PASTE-HDL
0x1ba	0x000305f8	1	MACRO/PASTE-CLOSE
0x1c5	0x000306a0	1	PASTE1KEY
0x1d1	0x00030718	1	PASTE1KEY?
0x1da	0x0003076c	1	PASTE-LOAD
0x1f4	0x00030934	1	WIN-PASTE-LOAD
0x1fd	0x00030990	1	COPY-CONSOLE
0x235	0x00030ddc	1	CUT-CONSOLE
0x5	0x001c5230	0	BYTE-ARRAY
0x9	0x001c5288	0	WORD-ARRAY
0xd	0x001c52e0	0	LONG-ARRAY
0x11	0x001c5340	0	DOUBLE-ARRAY
0x15	0x00030e24	1	#BYTE-ARRAY
0x1a	0x00030e78	1	^#BYTE-ARRAY
0x1f	0x00030eb4	1	#WORD-ARRAY
0x24	0x00030f14	1	^#WORD-ARRAY
0x29	0x00030f5c	1	#LONG-ARRAY
0x2e	0x00030fb8	1	^#LONG-ARRAY
0x33	0x00030ffc	1	#DOUBLE-ARRAY
0x38	0x00031060	1	^#DOUBLE-ARRAY
0x9	0x000310ac	0	CTYPE_UPPER
0xa	0x000310b4	0	CTYPE_LOWER
0xb	0x000310bc	0	CTYPE_DIGIT
0xc	0x000310c4	0	CTYPE_WS
0xd	0x000310cc	0	CTYPE_PUNCT
0xe	0x000310d4	0	CTYPE_HEX
0xf	0x000310dc	0	CTYPE_CONTROL
0x10	0x000310e4	0	CTYPE_GRAPH
0x12	0x000310ec	0	CTYPE_ARRAY
0x24	0x00031170	1	CTYPE@
0x29	0x000311c0	1	IS-ALPHA
0x2c	0x000311e0	1	IS-LOWER
0x2f	0x00031200	1	IS-UPPER
0x32	0x00031220	1	IS-DIGIT
0x35	0x00031240	1	IS-HEX
0x38	0x00031260	1	IS-SPACE
0x3b	0x00031280	1	IS-FORTH-SPACE
0x3e	0x000312a0	1	IS-PUNCT
0x41	0x000312c0	1	IS-ALNUM
0x44	0x000312e0	1	IS-PRINT
0x47	0x00031304	1	IS-GRAPH
0x4b	0x00031324	1	IS-CNTRL
0x4e	0x00031344	1	TOLOWER
0x51	0x00031368	1	TOUPPER
0x23	0x0003138c	1	("OF-COMPARE)
0x26	0x000313c4	1	("OF-INCLUDE)
0x29	0x00031404	1	("OF-CONTAIN)
0x5	0x00031438	0	ASSERT?
0xc	0x00031470	1	?ASSERT
0x6	0x00031574	1	BUILD"
0xc	0x000315dc	1	,WORD
0x15	0x00031674	1	DO:
0x7	0x000316ac	1	SET-FONT
0xd	0x00031720	1	_>BOLD
0x12	0x0003173c	1	_>NORM
0x1b	0x00031758	1	NEW-POINTER
0x1f	0x00031794	0	ARROW-POINTER
0x20	0x0003179c	0	CROSS-POINTER
0x21	0x000317a4	0	IBEAM-POINTER
0x22	0x000317ac	0	ICON-POINTER
0x23	0x000317b4	0	NOWAY-POINTER
0x24	0x000317bc	0	WAIT-POINTER
0x25	0x000317c4	0	UPARROW-POINTER
0x26	0x000317cc	0	SIZE-POINTER
0x4b	0x000317d4	0	STRIPPING_BL'S
0x4c	0x000317e4	0	AUTOCLEAR
0x4d	0x000317f4	0	INSERTMODE
0x53	0x00031804	0	SAVEFLG
0x55	0x0003180c	0	?LDONE
0x56	0x0003181c	0	LCHAR
0x57	0x0003182c	0	LEDIT-X
0x58	0x0003183c	0	LEDIT-Y
0x59	0x0003184c	0	ECURSOR
0x5a	0x0003185c	0	LENLIMIT
0x5c	0x0003186c	0	LEDBUTTON
0x5e	0x0003187c	0	MAXEDIT
0x5f	0x00031884	0	EDITBUF
0x62	0x0003198c	1	_LEGETXY
0x66	0x000319b4	1	_LEGOTOXY
0x73	0x00031a18	1	.LECURSOR
0x77	0x00031a60	1	.LELINE
0x7c	0x00031ac8	1	__LE-LDEL
0x80	0x00031af4	1	_LICHAR
0x8e	0x00031be4	1	?LECHAR
0x93	0x00031c24	1	_LE-HOME
0x96	0x00031c40	1	_LE-END
0x99	0x00031c64	1	_LE-RIGHT
0x9c	0x00031ca4	1	_LE-LEFT
0x9f	0x00031ccc	1	_LEDONE
0xa3	0x00031cf8	1	_LEQUIT
0xa8	0x00031d24	0	_LE-RET
0xa9	0x00031d34	0	_LE-TAB
0xaa	0x00031d44	0	_LE-QUIT
0xab	0x00031d54	0	_LE-LF
0xac	0x00031d64	0	_LE-PGUP
0xad	0x00031d74	0	_LE-PGDN
0xae	0x00031d84	0	_LE-UP
0xaf	0x00031d94	0	_LE-DOWN
0xb0	0x00031da4	0	_LE-LDEL
0xb2	0x00031db4	1	_LE-FDEL
0xb7	0x00031e2c	1	>TO=BL
0xbd	0x00031ec8	1	>TO<>BL
0xc3	0x00031f64	1	_LE-RWORD
0xc7	0x00031f80	1	<TO=BL+1
0xce	0x00032020	1	<TO<>BL
0xd5	0x000320b4	1	_LE-LWORD
0xd9	0x000320d0	1	_LE-BDEL
0xe5	0x00032160	1	_LE-WDEL
0xef	0x0003221c	1	STRIP_BL'S
0xfc	0x00032300	1	_LE-INS
0x102	0x0003233c	1	_LE-ANY
0x105	0x0003234c	1	?CONTROL
0x117	0x00032508	1	?FUNC
0x138	0x000326f8	1	_LE-KEY
0x142	0x00032720	1	<LEDIT>
0x166	0x000328ac	1	LINEEDITOR
0x170	0x00032920	0	B/ACCEPT
0x171	0x00032928	0	N/ACCEPT
0x173	0x00032930	0	ACCEPT#
0x174	0x00032940	0	ACCEPTED?
0x176	0x00032950	0	PREV-ACCEPT-BUF
0x178	0x00032964	1	ACCEPT-INIT
0x17e	0x000329a8	0	LACCEPT-BUF
0x180	0x00032ab0	1	+ACCEPT#
0x183	0x00032adc	1	PREV-ACCEPT-BUF"
0x18e	0x00032b14	1	ACCEPT-LUP
0x194	0x00032b5c	1	ACCEPT-LDOWN
0x19b	0x00032bb4	1	__LACCEPT
0x1af	0x00032d28	1	_LACCEPT
0x6	0x00032d80	1	QUALITY-PRINT
0x9	0x00032d9c	1	START-PAGE
0xc	0x00032db8	1	END-PAGE
0xf	0x00032dd4	1	GET-COPIES
0x12	0x00032df0	1	GET-FROMPAGE
0x15	0x00032e0c	1	GET-TOPAGE
0x19	0x00032e28	1	PRINT-SETUP
0x1c	0x00032e44	1	PRINT-START
0x1f	0x00032e60	1	PRINT-PAGE
0x22	0x00032e7c	1	PRINT-END
0x25	0x00032e98	1	PRINT-INIT
0x28	0x00032ebc	1	AUTO-PRINT-INIT
0x2d	0x00032ee0	1	PRINT-CLOSE
0x34	0x00032efc	0	#PAGES-UP
0x35	0x00032f0c	0	SCREEN-WIDTH
0x36	0x00032f1c	0	SCREEN-HEIGHT
0x37	0x00032f2c	0	PRINTING?
0x38	0x00032f3c	0	PRINTER-LPI
0x39	0x00032f4c	0	PRINTER-CPI
0x3a	0x00032f5c	0	PRINTER-ROWS
0x3b	0x00032f6c	0	PRINTER-COLS
0x3c	0x00032f7c	0	PRINTER-#OUT
0x3d	0x00032f8c	0	PRINTER-#LINE
0x3e	0x00032f9c	0	MULTI-PAGE?
0x3f	0x00032fac	0	PRINTER?
0x43	0x00032fbc	0	PR_SCALED
0x44	0x00032fc4	0	PR_RAW
0x45	0x00032fcc	0	PR_ISOTROPIC
0x47	0x00032fd4	0	PRINTER-MODE
0x48	0x00032fe4	0	PRINTER-HSIZE
0x49	0x00032ff4	0	PRINTER-VSIZE
0x4a	0x00033004	0	PRINTER-HRES
0x4b	0x00033014	0	PRINTER-VRES
0x4f	0x00033024	1	_CALC_FONT_HEIGHT
0x54	0x00033048	0	CALC_FONT_HEIGHT
0x58	0x00033058	0	AUTO-ON?
0x59	0x00033068	0	DIRECT-PRINT?
0x5a	0x00033078	0	BORDER?
0x5c	0x00033088	0	WINPRINTER
0x5e	0x000330c4	0	PAGE#
0x5f	0x000330d4	0	#PAGES
0x60	0x000330e4	0	SCALEX
0x61	0x000330f4	0	SCALEXP
0x62	0x00033104	0	SCALEY
0x63	0x00033114	0	SCALEYP
0x64	0x00033124	0	BORDERX
0x65	0x00033134	0	BORDERY
0x66	0x00033144	0	DRAWLIST
0x67	0x00033154	0	DRAWOFF
0x68	0x00033164	0	DRAWING?
0x69	0x00033174	0	DRAWMAX
0x6a	0x00033184	0	PENWIDTH
0x6b	0x00033194	0	PAGE-ENDED?
0x6c	0x000331a4	0	FIRST-PRINTED-PAGE
0x6d	0x000331b4	0	LAST-PRINTED-PAGE
0x6e	0x000331c4	0	SEQUENTIAL-PAGES?
0x6f	0x000331d4	0	INT-BORDER-D
0x70	0x000331dc	0	EXT-BORDER-D
0x71	0x000331e4	0	INT-FONT
0x72	0x000331f4	0	USER-MESSAGE-BUF
0x73	0x00033204	0	USER-TITLE-BUF
0x74	0x00033214	0	BORDER-BUF
0x76	0x00033224	0	PRINTCOLOR
0x77	0x00033240	0	PRINTFILLCOLOR
0x79	0x0003325c	0	HFONT
0x7a	0x00033278	0	VFONT
0x7b	0x00033294	0	TFONT
0x7c	0x000332b0	0	LFONT
0x7e	0x000332cc	0	SETPRINTERFONT:
0xa4	0x00033550	0	USERMESSAGE:
0xa8	0x0003357c	0	USERTITLE:
0xac	0x000335a8	0	SETPAGE:
0xb0	0x000335d0	0	SEQUENTIALSTATE:
0xb4	0x000335f8	0	REFLINECOLOR:
0xba	0x00033660	0	REFFILLAREA:
0xcc	0x00033780	0	DPI:
0xd5	0x000337cc	0	SETSTRETCHBLTMODE:
0xd9	0x00033820	0	NULLIFY:
0xe0	0x00033868	1	SET-PRINT-QUALITY
0xf5	0x00033994	0	FONT-HEIGHT
0xf7	0x000339a4	1	SET-ROWS-COLS
0xfe	0x00033a40	1	SET-PRINT-PARAMS
0x131	0x00033e88	0	OPEN:
0x13e	0x00033efc	0	AUTOOPEN:
0x14f	0x00033f6c	0	LANDSCAPE:
0x156	0x00033fb4	0	PORTRAIT:
0x16b	0x00034084	0	END:
0x174	0x000340d0	0	SETUP:
0x17a	0x0003410c	0	DRAWLISTOPEN:
0x184	0x000341b0	0	DRAWLISTCLOSE:
0x18d	0x0003420c	0	PRINTERSTART:
0x195	0x00034260	0	DRAWINGOFF:
0x19a	0x00034288	0	P_LINETO
0x19b	0x00034290	0	P_MOVETO
0x19c	0x00034298	0	P_TEXTOT
0x19d	0x000342a0	0	P_TEXTOTR
0x19e	0x000342a8	0	P_TEXTOTL
0x19f	0x000342b0	0	P_LINECOLOR
0x1a0	0x000342b8	0	P_FILLAREA
0x1a1	0x000342c0	0	P_PAGE
0x1a2	0x000342c8	0	P_MPAGE
0x1a3	0x000342d0	0	P_SETPIXEL
0x1a4	0x000342d8	0	P_TEXTOTF
0x1a5	0x000342e0	0	P_BEZIERTO
0x1a6	0x000342e8	0	P_BEGINPATH
0x1a7	0x000342f0	0	P_ENDPATH
0x1a8	0x000342f8	0	P_FILLPATH
0x1a9	0x00034300	0	P_STROKEPATH
0x1aa	0x00034308	0	P_STROKEANDFILL
0x1ac	0x00034310	0	TALL?
0x1ad	0x00034320	0	OFFSETY
0x1ae	0x00034330	0	C-PAGE
0x1b2	0x00034340	1	DRAW-BORDER
0x1fd	0x000349f8	1	?PAGE-STARTED
0x203	0x00034a2c	1	PRINT-PAGE?
0x206	0x00034a54	1	P-PAGE
0x20f	0x00034aa0	1	P-MPAGE
0x216	0x00034ae8	1	S/I-SCALEX
0x21c	0x00034b20	1	X-POSITION
0x22f	0x00034c54	1	S/I-SCALEY
0x235	0x00034c8c	1	Y-POSITION
0x248	0x00034dc0	1	P-LINETO
0x24e	0x00034e20	1	P-MOVETO
0x254	0x00034e80	1	P-TEXTOT
0x25b	0x00034f00	1	P-TEXTOTR
0x264	0x00034fc0	1	P-TEXTOTL
0x26e	0x00035094	1	P-TEXTOTF
0x279	0x00035154	1	P-LINECOLOR
0x27e	0x00035198	1	P-FILLAREA
0x287	0x00035254	1	P-SETPIXEL
0x291	0x000352e8	1	P-BEZIERTO
0x294	0x00035320	1	P-BEGINPATH
0x297	0x00035340	1	P-ENDPATH
0x29a	0x00035360	1	P-FILLPATH
0x29d	0x00035380	1	P-STROKEPATH
0x2a0	0x000353a0	1	P-STROKEANDFILL
0x2a3	0x000353c0	0	SETPAGELIMITS:
0x2ad	0x00035460	0	PRINTEREND:
0x307	0x00035b80	1	DRAWLIST_OVERFLOW?
0x310	0x00035c28	1	D-C,
0x314	0x00035c60	1	D-W,
0x318	0x00035c98	1	D-,
0x31c	0x00035ccc	0	STRING-MAX
0x31f	0x00035cd4	1	D-",
0x325	0x00035d24	0	LASTCALL
0x327	0x00035d34	0	PRINTERLINETO:
0x33b	0x00035e4c	0	PRINTERMOVETO:
0x344	0x00035eb4	0	PRINTERBEZIERTO:
0x35d	0x00035f94	0	PRINTERBEGINPATH:
0x366	0x00035fe4	0	PRINTERENDPATH:
0x36f	0x00036034	0	PRINTERSTROKEPATH:
0x378	0x00036084	0	PRINTERFILLPATH:
0x381	0x000360d4	0	PRINTERSTROKEANDFILL:
0x38a	0x00036124	0	PRINTERTEXTOUT:
0x396	0x000361a8	0	PRINTERTEXTOUTFONT:
0x3a3	0x00036240	0	PRINTERROTATEDTEXTOUT:
0x3af	0x000362c4	0	LPTPRINTERTEXTOUT:
0x3bb	0x00036344	0	LPTPRINTERINDENTTEXTOUT:
0x3ce	0x000363d8	0	PRINTERLINECOLOR:
0x3d7	0x00036458	0	PRINTERFILLAREA:
0x3e2	0x00036508	0	PRINTERPAGE:
0x3ec	0x00036560	0	PRINTERMULTIPAGE:
0x3f6	0x000365b8	0	PRINTERSETPIXEL:
0x401	0x00036650	0	EMIT_BUFFER
0x403	0x00036660	0	PAGE:
0x40c	0x000366c8	0	CR:
0x414	0x00036720	1	>TAB
0x41e	0x000367b8	0	?CR:
0x424	0x00036800	0	EMIT:
0x42a	0x00036854	0	TYPE:
0x435	0x000368d8	0	INDENTTYPE:
0x43d	0x0003692c	0	THEPRINTER
0x441	0x00036ed8	1	START-PRINTER
0x44b	0x00036f2c	1	PAGE-SETUP
0x44e	0x00036f5c	1	START-SCALED
0x452	0x00036f7c	1	START-ISOTROPIC
0x456	0x00036f9c	1	START-RAW
0x45a	0x00036fbc	1	PRINT-MULTI-PAGE
0x462	0x00037018	1	PAGE-SCALED
0x465	0x00037038	1	PRINT-SCALED
0x46e	0x000370a8	1	SINGLE-PAGE
0x475	0x000370a8	1	1PAGE
0x476	0x000370a8	1	ONE-PAGE
0x478	0x00037120	1	TWO-PAGE
0x47c	0x00037120	1	2PAGE
0x47e	0x0003714c	1	FOUR-PAGE
0x482	0x0003714c	1	4PAGE
0x486	0x00037178	1	_PEMIT
0x489	0x00037198	1	_PTYPE
0x48e	0x000371fc	1	_PGETCOLROW
0x491	0x0003721c	1	_PGETXY
0x494	0x0003723c	1	_PGOTOXY
0x497	0x0003725c	1	_PCR
0x49a	0x0003727c	1	_P?CR
0x49d	0x0003729c	1	_PPAGE
0x4a0	0x000372bc	1	_PCOL
0x4a5	0x000372ec	1	PRINTER
0x4b6	0x00037398	1	CONSOLE-FORTH-IO
0x4c4	0x000373e4	1	PRINT
0x4cb	0x00037438	1	$FPRINT
0x4e1	0x00037604	1	FPRINT
0x4e4	0x00037620	1	2PRINT
0x4e7	0x00037640	1	4PRINT
0x4ea	0x00037660	0	MAXCONCOLS
0x4ec	0x00037670	1	#PRINT-SCREEN
0x502	0x00037778	1	PRINT-SCREEN
0x506	0x00037798	1	PRINT-CONSOLE
0x50c	0x000377c0	1	_PRINTER-RELEASE
0x512	0x000377f8	1	_NULLIFY-PRINTER
0x51a	0x00037820	0	PRINTFORTH
0x51c	0x00037c34	1	PRINT-FORTH
0x52f	0x00037d18	0	TEMPLATE
0x52d	0x00037dd8	0	PAGE-UP-DIALOG
0x541	0x00037dec	1	PAGE-UP-SETUP
0x1e	0x00037e20	1	(S.)
0x22	0x00037e54	1	S.
0x27	0x00037e78	1	DATASTACK_MEMORY
0x2c	0x00037ea0	0	FLOAT?
0x2e	0x00037eb0	0	ALLREGS
0x31	0x00037f24	1	>FREGS
0x3a	0x00037f3c	1	>FREGS>
0x45	0x00037f58	1	FPCW>
0x50	0x00037f74	1	>FPCW
0x5a	0x00037f90	1	FPSW>
0x72	0x0019eedc	0	FSIZE
0x77	0x00037fac	0	FLOATSP
0x79	0x00037fb4	0	FSP
0x7b	0x00037fbc	0	FSTACK-ELEMENTS
0x7d	0x00037fc4	0	FLOATSTACK
0x7f	0x00037fcc	0	FSTACK
0x83	0x00037fd4	1	FSP_MEMORY
0x86	0x00037ff4	1	FSTACK_MEMORY
0x8b	0x00038020	1	FSTKUFLO
0x8e	0x00038064	0	_FSTKUFLO
0x93	0x0003807c	1	FDEPTH
0x96	0x0003809c	1	FEXAM
0xa7	0x000380d4	1	(F@)
0xaf	0x000380ec	1	FINIT
0xca	0x00038128	1	FPUSH
0xd3	0x00038150	1	FPOP
0xdf	0x00038180	1	FVARIABLE
0xe4	0x000381a0	1	F@
0xef	0x000381cc	1	SF@
0xfa	0x000381f8	1	DF@
0x104	0x00038224	1	F!
0x113	0x00038258	1	FVALUE
0x121	0x000382b4	1	_FTO
0x137	0x000382ec	1	FCONSTANT
0x13c	0x00038334	1	SF!
0x14c	0x00038368	1	DF!
0x15e	0x0003839c	1	F,
0x166	0x000383cc	1	FDUP
0x172	0x00038400	1	FDROP
0x17e	0x00038428	1	FSWAP
0x18c	0x00038468	1	FOVER
0x198	0x0003849c	1	FROT
0x1aa	0x000384f0	1	FPICK
0x1c0	0x00038534	1	F2DROP
0x1c3	0x00038550	1	F2DUP
0x1c6	0x0003856c	1	F2SWAP
0x1cc	0x000385bc	1	FPI
0x1d7	0x000385e8	1	F1.0
0x1e2	0x00038614	1	FL2T
0x1ed	0x00038640	1	FL2E
0x1f8	0x0003866c	1	FLOG2
0x203	0x00038698	1	FLN2
0x253	0x000386c4	0	AF0
0x257	0x000386d0	1	F0.0
0x25a	0x000386ec	0	FINF
0x25f	0x000386f8	0	F2.0
0x263	0x00038704	0	A2**63
0x267	0x00038710	0	SQ2M1
0x26c	0x0003871c	0	SQ2/2M1
0x271	0x00038728	0	F10.0
0x275	0x00038734	0	F0.5
0x279	0x00038740	0	FBIG
0x27e	0x0003874c	0	FEPS
0x282	0x00038758	0	AFSMALL
0x286	0x00038764	1	FSMALL
0x294	0x00038780	1	FLIT
0x2b1	0x000387b4	0	CWTEMP
0x2b3	0x000387bc	1	FLOOR
0x2cd	0x00038828	1	FCEIL
0x2e9	0x00038898	1	FTRUNC
0x304	0x00038904	1	FROUND
0x322	0x0003896c	1	D>F
0x331	0x000389a0	1	F>D
0x354	0x00038a14	1	ZF>D
0x367	0x00038a50	1	S>F
0x369	0x00038a6c	1	F>S
0x372	0x00038a84	1	FCOMPPX
0x388	0x00038acc	1	FTSTP
0x39c	0x00038b0c	1	F0=
0x39d	0x00038b30	1	F0<
0x39e	0x00038b54	1	F0>
0x3a1	0x00038b70	1	F=
0x3a2	0x00038b94	1	F<
0x3a3	0x00038bb8	1	F>
0x3a6	0x00038bd4	1	F<=
0x3a7	0x00038bf0	1	F>=
0x3aa	0x00038c0c	1	FMAX
0x3b1	0x00038c48	1	FMIN
0x3bd	0x00038c84	1	F+
0x3d2	0x00038ccc	1	F-
0x3e7	0x00038d14	1	F*
0x3fc	0x00038d5c	1	FATAN2
0x411	0x00038da4	1	F/
0x426	0x00038dec	1	FNEGATE
0x436	0x00038e20	1	F2/
0x448	0x00038e58	1	F2*
0x45a	0x00038e90	1	FABS
0x46a	0x00038ec4	1	FSQRT
0x47b	0x00038ef8	1	FLN
0x48d	0x00038f30	1	FACOSH
0x4a6	0x00038f74	1	FASINH
0x4bd	0x00038fb4	1	(FSIN)
0x4cd	0x00038fe8	1	(FCOS)
0x4dd	0x0003901c	1	(FSINCOS)
0x4f4	0x00039064	1	FREM2PI
0x50d	0x000390a8	1	FSIN
0x514	0x000390f0	1	FCOS
0x51b	0x00039138	1	FSINCOS
0x522	0x00039180	1	FTAN
0x526	0x0003919c	1	FLNP1
0x550	0x00039210	1	FLOG
0x562	0x00039248	1	FEXPM1
0x59b	0x000392d4	1	FEXP
0x5ba	0x00039320	1	FCOSH
0x5be	0x00039354	1	FTANH
0x5c9	0x00039418	1	FATAN
0x5da	0x0003944c	1	FACOS
0x5f2	0x00039490	1	FASIN
0x60a	0x000394d0	1	F+!
0x622	0x00039508	1	(FSINH)
0x626	0x00039538	1	FSINH
0x62e	0x00039574	1	FATANH
0x63b	0x00039610	1	F~
0x64e	0x0003970c	1	FALIGN
0x64f	0x0003971c	1	FALIGNED
0x650	0x0003972c	1	DFALIGN
0x651	0x0003973c	1	DFALIGNED
0x652	0x0003974c	1	SFALIGN
0x653	0x0003975c	1	SFALIGNED
0x656	0x0003976c	1	FLOAT+
0x65a	0x00039780	1	FLOATS
0x65e	0x00039794	1	DFLOAT+
0x662	0x000397a8	1	DFLOATS
0x666	0x000397bc	1	SFLOAT+
0x66a	0x000397d0	1	SFLOATS
0x66e	0x000397e4	1	FLOAT-ARRAY
0x676	0x00039804	0	^FLOAT@
0x677	0x00039824	0	^FLOAT!
0x678	0x00039844	0	^FLOAT+!
0x67e	0x00039864	0	FLOAT@
0x67f	0x00039884	0	FLOAT!
0x680	0x000398a4	0	FLOAT+!
0x686	0x000398c0	0	^#FLOAT@
0x687	0x000398f0	0	^#FLOAT!
0x688	0x00039920	0	^#FLOAT+!
0x68e	0x00039950	0	#FLOAT@
0x68f	0x00039980	0	#FLOAT!
0x690	0x000399b0	0	#FLOAT+!
0x693	0x001c8f18	0	FLOATER?
0x699	0x001c8f6c	0	#FLOAT?
0x69f	0x001c8fc0	0	?FLOAT
0x6a3	0x001c9014	0	?#FLOAT
0x6a7	0x001c9078	0	^FLOAT
0x6ac	0x001c90fc	0	#^FLOAT-ARRAY
0x6b1	0x001c9178	0	FLOAT
0x6b7	0x001c9218	0	#FLOAT-ARRAY
0x6d5	0x000399dc	1	F**+N
0x6f5	0x00039a38	1	F**N
0x6fc	0x00039a78	1	F**
0x705	0x00039aec	0	FTEMP
0x706	0x00039af8	0	$FTEMP
0x707	0x00039b7c	0	FBCD-BUF
0x70a	0x00039b8c	1	FALOG
0x70e	0x00039bb0	1	10**N-0.5
0x712	0x00039be0	1	F>BCD
0x723	0x00039c14	1	BCD-CHAR@
0x72b	0x00039c5c	1	BCD-CHAR!
0x736	0x00039cf0	0	BIG-POWER
0x73a	0x00039cf8	1	F*10**N
0x742	0x00039d64	1	REP-NORMAL
0x75a	0x00039f34	1	REP-DENORMAL
0x760	0x00039f4c	1	REP-ZERO
0x763	0x00039f78	1	REP-SPEC
0x769	0x00039fec	1	REPRESENT
0x77a	0x0003a124	1	XSIGN
0x781	0x0003a17c	1	E-CHAR
0x78a	0x0003a1f8	1	10DIGIT
0x78d	0x0003a214	1	DIGIT0
0x790	0x0003a234	0	EXPSIGN
0x791	0x0003a23c	0	INTCNT
0x792	0x0003a244	0	FRACNT
0x793	0x0003a24c	0	EXPCNT
0x794	0x0003a254	0	CHARCNT
0x795	0x0003a25c	0	ZEROCHAR
0x796	0x0003a264	0	HAVEDIGITS
0x797	0x0003a26c	0	$FSIGNIF
0x79a	0x0003a2f0	1	NEXT-CHAR
0x79e	0x0003a320	1	SIG>F
0x7a9	0x0003a350	1	>FLOAT-INT
0x7c2	0x0003a4d4	1	>FLOAT-INT.FRAC
0x7c6	0x0003a508	1	INIT->FLOAT
0x7cf	0x0003a57c	1	>FLOAT
0x865	0x0003aac4	0	SIGDIGITS
0x867	0x0003aacc	0	MAXSIG
0x86a	0x0003aad4	1	PRECISION
0x86e	0x0003aaec	1	SET-PRECISION
0x872	0x0003ab04	1	F.
0x89b	0x0003ad7c	1	FE.
0x8a9	0x0003aeb8	1	E.
0x8b7	0x0003afc0	1	G.
0x8c1	0x0003b048	1	FS.
0x8c5	0x0003b060	0	SHOW-FP-DEPTH
0x8c8	0x0003b070	1	F.S
0x8d4	0x0003b148	1	.FDEPTH
0x8e2	0x0003b190	1	FLOATING
0x8e5	0x0003b1a0	1	FLOATING-EXT
0x8e8	0x0003b1b0	0	FLOATING-STACK
0x8eb	0x0003b1b8	0	MAX-FLOAT
0x8f6	0x0003b1c4	1	(TAG)
0x8ff	0x0003b23c	1	.FTAG2
0x904	0x0003b288	1	NPU-DEPTH
0x90d	0x0003b300	0	FPDISPSIZE
0x90e	0x0003b308	0	NPSTK
0x911	0x0003b310	1	.TENBYTE
0x918	0x0003b380	1	H.NPUSTACK
0x921	0x0003b414	1	.FMASK
0x92a	0x0003b4b8	1	.FSTATUS
0x933	0x0003b558	1	.FTAG1
0x93b	0x0003b5c8	1	FDUMP
0x967	0x0003ba48	1	.FTEMPX
0x96d	0x0003baac	1	F.X
0x982	0x0003bb9c	1	.ONEFLOAT
0x986	0x0003bbc0	1	SEE.FLOAT
0x98f	0x0003bbfc	1	FLOAT-NUMBER?
0x9a8	0x0003bca0	1	_FLOAT-NUMBER,
0x9b8	0x0003bce0	1	FLOAT-RESET-STACKS
0x9c0	0x0003bcfc	1	FDISCARD-NUMBER
0x9cd	0x0003bd2c	1	FCALLRET
0x9d7	0x0003bd54	1	FS>DS
0x9f1	0x0003bd8c	1	SFS>DS
0x5e	0x0003bdc4	0	LEDIT-X
0x5f	0x0003bdd4	0	LEDIT-Y
0x60	0x00000640	1	COPY-CONSOLE
0x61	0x00000640	1	CUT-CONSOLE
0x62	0x00000640	1	PASTE-LOAD
0x63	0x00000640	1	CON-NEW-MACRO
0x64	0x00000640	1	CON-PLAY-MACRO
0x65	0x00000640	1	REPLAY-MACRO
0x66	0x00000640	1	REPEAT-AMACRO
0x67	0x00000640	1	START/STOP-MACRO
0x68	0x00000640	1	MENUKEY-MORE
0x9	0x0003bde4	0	HTMLDLG
0xb	0x0003be5c	1	OPEN-WEB
0x14	0x0003bee4	1	MENU-APPEND
0x18	0x0003bf3c	1	_EXECUTE-MENUFUNC
0x1b	0x0003bf54	0	EXECUTE-MENUFUNC
0x1e	0x0003bf64	0	BUILDMENU
0x20	0x0003bf74	0	MENUBAR-LINK
0x23	0x0003bf7c	0	IDCOUNTER
0x25	0x0003bf8c	1	NEXTID
0x2a	0x001c9e58	0	ENDBAR
0x33	0x0003bfac	0	MENUBAR
0x38	0x0003bfe8	0	HMB
0x39	0x0003bff8	0	MB
0x3a	0x0003c008	0	HMENU
0x3b	0x0003c018	0	PREVBAR
0x3c	0x0003c028	0	PARENT
0x3e	0x0003c038	1	TRIM-MENUS
0x52	0x0003c100	0	REDRAWMENU:
0x59	0x0003c188	0	POSENABLE:
0x61	0x0003c218	0	CURRENTID:
0x88	0x0003c3f4	0	ZEROMENU:
0x8e	0x0003c41c	0	POPUPBAR
0x94	0x0003c480	0	XY
0xb1	0x0003c5d8	0	BUILDPOPUP
0xb2	0x0003c5e8	0	BREAK_FLAG
0xb4	0x0003c5f8	1	BREAKPOPUP
0xb7	0x0003c614	0	POPUP
0xb9	0x0003c650	0	PPREV
0xba	0x0003c660	0	POPID
0xbb	0x0003c670	0	PID
0xbc	0x0003c680	0	MID
0xbd	0x0003c690	0	HPM
0xbe	0x0003c6a0	0	PM
0xbf	0x0003c6b0	0	PTEXT
0xc0	0x0003c6c0	0	BROKEN_FLAG
0xc1	0x0003c6d0	0	PARENT
